c000
1
4
51
1
3
5
1
3
2
43
6
32
1
6
11
1
11
7
44
81
44
2
3
19
6
17
27
26
24
16
60
4
17
9
25
19
30
57
22
37
3
3
25
22
18
19
9
20
18
76
6
5
296
22
17
2
60
18
45
44
98
1
2
177
60
5
11
25
40
16
3
6
22
1
16
2
1
5
11
3
15
8
6
23
13
18
11
27
21
9
10
24
35
44
30
45
2
1
9
118
1
5
13
51
4
9
6
12
42
24
83
19
66
40
2
5
4
10
8
3
6
1
1
3
15
1
1
3
14
7
9
7
6
3
24
4
163
110
52
1
10
5
96
4
14
7
75
17
6
10
20
17
10
14
4
17
28
34
17
3
13
23
4
11
11
18
12
12
16
5
12
12
10
13
7
18
2
31
22
4
44
20
41
25
41
1
2
93
1
1
1
189
1
1
2
2
57
12
2
1
22
5
10
17
8
12
11
7
15
14
29
19
12
15
15
12
9
7
20
11
11
28
17
7
10
3
14
8
16
9
17
14
3
3
1
4
5
4
11
2
20
16
18
20
10
8
11
9
4
14
18
18
17
24
19
14
10
16
15
12
6
26
16
15
24
7
40
67
4
34
1
3
3
9
17
14
10
19
27
9
20
29
6
15
33
14
8
6
2
5
9
19
5
6
7
24
9
9
9
2
15
8
9
13
8
8
15
4
30
5
38
23
1
4
4
1
2
1
9
1
18
7
3
32
1
1
50
36
27
14
3
14
1
4
84
106
12
4
2
75
1
1
48
50
64
1
21
1
1
1
1
1
7
2
7
1
1
1
1
4
29
1
18
28
2
28
91
4
136
8
4
5
6
5
7
2
9
13
12
15
11
18
4
1
65
10
10
9
6
24
57
292
3
10
2
168
29
49
1
31
8
1
24
52
1
4
18
1
8
42
26
43
19
5
1
7
19
8
76
1
2
1
9
63
36
7
8
1
2
8
3
17
20
25
13
2
33
2
4
16
14
1
33
23
2
1
24
2
16
1
27
30
1
1
30
1
7
5
3
11
19
11
16
9
17
15
19
13
19
16
27
25
8
15
19
3
170
1
13
46
2
1
4
9
2
4
46
1
2
4
1
6
3
23
1
45
68
13
11
2
33
9
24
5
12
14
8
6
57
1
2
17
2
1
11
8
7
2
6
17
7
55
9
9
3
2
1
2
4
1
1
23
3
7
4
6
2
63
1
13
1
5
2
4
30
11
1
1
3
6
5
6
16
4
9
2
3
11
52
1
5
7
4
1
1
1
2
12
2
2
4
2
1
2
1
3
1
2
2
1
13
5
4
10
2
7
2
29
1
1
5
8
1
28
10
8
43
5
5
5
3
3
59
21
1
30
22
6
6
2
22
6
15
24
15
32
4
23
163
8
58
19
10
13
6
17
26
4
26
1
12
6
22
1
20
1
7
1
1
17
6
4
13
1
2
2
1
1
167
1
39
1
75
2
40
2
63
38
1
1
25
33
21
45
22
7
9
15
3
1
14
29
10
3
47
31
13
8
9
2
2
18
2
55
22
58
81
572
60
1
1
21
391
65
42
27
41
42
21
236
57
47
11
168
4
560
1
67
6
3
4
2
3
16
1
7
1
58
1
3
60
38
10
119
49
37
37
8
3
24
1
51
162
176
381
326
91
38
8
47
262
45
2
26
71
124
51
73
12
56
40
77
48
59
51
24
237
121
3
91
1
1
35
23
2
19
389
10
33
22
1
4
9
5
34
1
1
7
6
45
8
7
4
48
14
13
15
5
9
9
8
13
14
12
3
2
3
2
1
6
30
11
17
8
2
1
10
8
15
4
15
14
11
18
21
15
76
1
2
1
10
8
9
14
23
8
1
1
28
1
1
3
1
3
1
14
1
25
28
1
1
1
1
13
67
1
1
7
10
5
10
19
14
4
20
12
16
12
10
22
11
6
17
6
1
3
1
16
21
2
54
498
56
12
133
51
33
118
42
13
24
1
69
7
88
176
10
33
50
105
13
28
1
7
37
3
9
7
18
19
26
42
21
14
21
149
7
1
2
1
96
14
3
1
10
59
47
240
9
14
1
27
1
4
1
7
2
1
2
32
23
1
66
5
2
9
23
21
30
5
47
10
28
74
19
16
19
1
22
6
52
62
2
9
2
22
48
79
10
7
6
9
348
99
57
13
278
27
59
75
43
16
88
2
29
2
36
943
1
8
42
29
48
64
51
50
27
1
2
19
24
6
31
22
17
28
16
1
2
9
41
2
33
20
32
2
4
36
10
25
8
2
9
12
2
11
38
107
100
70
3
8
76
63
9
2
528
153
1
1
4
1
11
200
23
57
43
1
2
6
12
30
231
18
44
32
104
3
35
97
1
35
1
5
1
60
21
60
1
71
56
31
350
161
15
14
3
50
1
2
2
56
6
66
30
88
34
32
1
30
524
43
33
1
8
9
12
7
4
4
33
23
21
1
4
109
8
28
16
15
86
37
2
4
60
1
1
32
86
38
103
81
62
42
30
5
9
10
23
37
17
11
12
43
23
13
2
11
2
7
2
50
1
48
1
26
22
20
38
22
338
90
3
1
10
1
117
1
13
3
2
2
2
7
5
3
1
9
9
9
1
24
4
35
3
5
16
4
9
7
16
53
1
200
2
1
20
6
2
1
2
3
31
1
15
12
9
48
39
160
6
11
19
9
7
113
14
23
21
11
2
61
5
16
1
25
86
24
240
2
42
28
99
30
64
9
58
28
28
52
94
296
2
1
2
3
1
2
7
12
3
17
1
23
9
35
41
16
14
16
24
4
2
10
68
5
7
1469
1
56
24
37
35
59
27
199
6
22
2
21
7
19
72
1
2
79
317
2
13
29
111
39
1
450
2
5
4
64
24
3
45
32
39
5
2
15
47
345
33
11
26
11
22
17
27
18
3
2
43
35
24
1
3
12
5
5
85
47
3
1
56
4
23
161
6
17
1
46
7
2
68
25
25
10
82
167
1
163
19
5
25
36
10
8
54
17
26
36
50
41
127
66
60
9
74
22
18
205
40
8
28
28
84
35
58
44
54
19
15
22
10
10
43
92
36
35
32
41
26
2
133
9
43
25
41
24
29
8
3
36
19
21
19
7
1
7
14
7
8
93
12
1
51
45
2
3
3
6
13
20
21
7
1
54
18
11
224
48
17
16
41
33
18
1
7
46
10
28
9
10
3
9
6
4
20
1
20
7
36
42
48
11
23
4
4
10
10
106
69
36
8
26
17
10
4
4
2
1
8
15
4
17
2
28
17
15
9
1
54
3
5
1
47
1
60
15
72
33
22
3
18
209
4
18
13
9
18
9
3
20
2
6
2
3
2
15
79
24
41
33
29
133
5
5
6
1
40
4
7
204
4
6
1
19
42
17
19
23
66
17
21
59
25
6
135
11
1
1
10
98
75
22
144
63
38
49
36
219
29
13
34
19
8
40
385
24
1
17
21
14
26
22
19
36
2
33
49
73
5
2
6
16
10
32
52
2
2
285
16
14
4
80
35
37
43
7
8
67
2
2
1
1
2
28
1
8
5
41
2
6
7
15
12
1
17
26
14
18
14
18
9
1
22
40
3
28
1
53
24
14
18
5
25
19
9
130
27
24
27
91
24
33
1
14
1
11
45
46
1
38
10
14
10
16
19
37
109
6
49
159
18
4
37
19
1
1
1
2
2
4
1
11
10
6
20
1
13
19
16
6
16
7
55
43
244
22
5
21
18
39
26
15
2
11
2
59
38
66
11
21
50
7
20
11
18
8
3
264
72
44
64
12
31
21
10
37
1323
29
9
1
48
111
49
24
8
119
68
87
14
26
27
22
26
40
2
47
1
9
41
14
147
3
11
17
29
67
31
9
29
6
6
30
2
15
6
1
3
4
10
6
14
125
11
13
7
71
6
4
51
1
6
35
9
8
20
147
18
9
29
26
8
20
20
61
4
5
100
26
42
12
43
13
1
1
36
1
3
17
6
1
3
4
1
15
7
26
23
33
3
13
17
10
3
32
7
32
5
47
57
199
93
258
1
505
20
13
18
10
22
16
3
12
7
107
21
21
8
9
4
49
26
1
10
1
3
1
1
1
24
1
11
15
7
388
8
2
25
18
19
5
17
11
7
8
14
30
1
2
36
12
1
4
9
2
3
18
2
1
32
5
53
15
6
14
15
7
17
20
8
5
48
30
38
44
12
37
4
8
14
16
22
14
17
12
3
3
251
4
77
13
2
26
102
12
4
25
56
83
22
28
17
66
37
2
75
41
89
177
14
16
5
49
56
17
16
70
64
23
1
50
120
34
137
1
111
105
75
4
6
12
19
5
7
4
4
17
9
2
7
23
19
16
9
9
12
7
6
2
7
27
25
30
50
2
2
1
4
12
19
12
17
19
13
9
15
7
21
4
2
14
1
42
2
1
1
85
17
2
4
2
1
9
7
20
15
9
20
11
40
1
28
20
53
2
2
2
48
22
14
1
29
7
5
26
11
19
31
911
1
138
1
27
9
9
39
2
2
105
23
19
1
35
11
45
49
36
1
2
6
3
23
25
17
16
20
1
46
12
123
11
119
1
1
110
5
12
21
13
8
8
19
2
24
27
37
9
2
3
22
24
5
8
36
2
6
1
8
3
38
22
121
55
38
1
37
1
15
50
55
3
6
10
1
2
3
22
27
11
68
73
15
5
8
12
7
13
7
2
2
1
6
81
3
37
106
28
10
3
1
5
49
1
2
17
195
8
3
15
18
5
12
1
12
6
36
27
92
3
1
6
107
3
11
1
2
14
16
21
23
8
2
6
732
44
59
150
64
132
12
66
162
4
9
35
6
47
7
2
39
6
1
18
26
6
26
38
46
48
16
12
35
5
7
45
28
5
16
28
59
24
12
1
2
1
13
28
6
2
5
33
20
28
4
37
13
56
40
4
40
27
4
7
1
52
66
30
6
16
13
35
1
4
1
1
3
92
2
48
1
2
1
2
445
3
1
10
19
14
5
5
10
9
11
25
7
10
19
19
5
1
8
4
1
76
165
11
4
8
7
2
5
4
2
4
9
1
5
11
25
16
7
18
5
20
12
36
29
1
21
2
7
2
20
4
12
121
5
10
1
3
6
1
13
3
1
2
1
19
1
1
1
1
15
1
1
45
18
27
22
32
7
23
18
5
14
5
56
10
2
4
5
1
12
74
71
4
7
1
26
4
7
1
2
1
1
15
24
32
62
3
23
1
1
59
137
78
1
3
53
94
10
13
1
22
43
85
14
11
7
2
1
62
5
24
1
26
54
2
2
6
1
2
1
1
5
3
13
18
1
12
14
63
102
15
4
3
8
1
1
21
21
1
1
90
3
3
1
31
55
22
3
1
24
79
12
2
2
1
188
1
11
33
3
1
11
29
23
28
2
4
165
1
3
1
25
23
15
9
8
2
1
2
3
14
17
1
41
2
91
2
2
7
1
62
135
1
9
1
161
51
8
50
10
5
1
1
2
20
1
1
32
314
2
40
28
1
2
1
3
1
21
7
8
87
1
2
3
5
52
4
1
2
1
6
1
1
2
1
11
22
2
6
2
1
10
27
158
12
63
81
37
58
121
418
13
3
562
8
6
4
16
118
4
5
8
4
241
40
52
7
5
18
27
22
2
4
2
61
25
10
1
3
1
4
37
3
71
2
2
7
6
300
3
255
6
2
2
7
2
2
3
10
3
6
4
34
5
1
2
4
4
1
3
46
5
1
32
17
33
143
1
1
1
2
2
226
17
51
28
11
1
1
1
1
6
10
22
9
23
8
20
5
8
17
23
20
34
13
35
21
22
24
9
19
15
29
8
20
31
11
19
37
25
2
13
5
83
5
18
14
4
14
6
13
14
14
10
38
14
9
15
7
12
17
28
21
29
6
8
17
9
14
19
4
8
7
13
16
16
18
4
2
5
24
6
12
1
3
7
1
4
18
9
9
23
9
12
4
17
15
20
14
2
10
12
13
2
15
15
11
18
17
23
15
11
6
25
37
6
5
28
3
30
17
5
35
28
30
89
15
15
248
13
92
79
15
9
175
1
1
3
148
5
37
49
49
53
90
48
39
6
141
54
23
2
88
1
1
1
1
261
1
4
52
278
10
35
41
19
38
32
54
91
43
40
75
78
1
21
4
16
70
64
64
35
17
2
1
68
81
66
37
79
4
2
1
1
1
2
2
4
5
1
17
34
9
64
26
203
72
166
7
2
22
10
1
2
1
78
23
9
9
16
2
1
2
17
1
29
20
1
7
4
2
7
6
9
3
5
2
3
1
1
2
2
6
3
3
1
1
433
65
60
84
137
20
11
81
42
31
40
38
111
43
34
70
52
34
1
2
6
1
1
276
31
711
18
25
27
17
62
56
92
793
65
51
71
47
51
1
91
138
35
404
24
1
24
302
1
30
46
27
39
33
26
44
35
48
96
41
67
44
62
32
145
1
1
6
1
33
114
33
31
6
2
16
2
5
29
71
7
5
129
9
2
2
3
26
1
8
29
18
9
134
3
31
3
1
12
8
1
213
3
3
2
12
64
36
17
12
9
59
20
9
11
7
188
1
3
1
55
3
22
3
21
28
8
1
2
16
3
13
10
3
3
6
7
4
10
5
7
6
31
12
28
127
24
5
83
2
10
43
26
68
143
255
1
146
545
80
107
41
35
2
3
65
66
78
11
23
12
66
2
2
4
3
50
1
16
37
125
24
15
5
5
3
17
7
95
26
120
7
1
3
5
92
10
10
9
4
43
40
1
7
1
33
10
1
1
4
13
2
4
11
18
18
23
21
1
187
5
98
2
24
33
40
42
60
31
21
19
1
25
93
1
32
19
24
1
27
17
8
287
21
83
39
25
456
13
1
3
4
5
30
43
80
48
51
7
42
37
65
30
22
64
9
16
32
32
200
1
21
107
71
2
3
37
5
18
31
52
20
50
34
139
31
515
1
3
56
85
3
45
6
17
18
4
5
64
133
68
42
54
32
1
418
33
62
21
35
26
38
22
14
5
2
15
17
86
3
59
76
18
326
20
4
12
53
43
62
58
51
60
30
43
1
8
3
20
24
62
227
47
3
124
63
67
225
2
48
4
580
37
1
18
82
87
14
3
4
2
12
1
1
1
1
6
16
1
5
1
58
25
16
2
25
4
1
6
5
2
6
1
7
3
27
1
2
39
4
36
13
12
39
4
19
30
27
18
143
12
13
38
37
34
26
22
8
23
15
24
40
19
14
9
32
27
